"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region"
67432,"UBA-22563",4444,30,"bone","animal",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
45180,"UBA-22567",4082,32,"charcoal","Alnus glutinosa",21685,"Pool",-2.6688,59.2249,"Scotland"
67436,"UBA-22589",4287,28,"bone","Bos",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67438,"UBA-22590",4511,41,"bone","Bos",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67455,"UBA-22591",4353,28,"bone","Bos",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67467,"UBA-22592",4354,33,"bone","animal",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67476,"UBA-22593",4437,35,"bone","Bos",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67480,"UBA-22594",4285,35,"charcoal (roundwood)","Ericaceae",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67486,"UBA-22595",4347,38,"charcoal (roundwood)","Ericaceae",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
54887,"UBA-22719",3197,36,"grain (charred)","Hordeum vulgare",17081,"Durrington Walls, Amesbury",-1.8263,51.1789,"SEEngland"
54891,"UBA-22720",3126,33,"grain (charred)","Triticum dicoccum",17081,"Durrington Walls, Amesbury",-1.8263,51.1789,"SEEngland"
71439,"UBA-22831",4083,32,"bone (charred)",,24781,"Waterdyke 1",-8.4935,52.2351,"Ireland"
70595,"UBA-23040",4693,36,"nutshell (charred)","Corylus avellana",24705,"Baltinglass",-6.6842,52.9466,"Ireland"
226265,"UBA-23195",3780,29,"wood","cf Quercus",24785,"Carn",-10.0129,54.2314,"Ireland"
71345,"UBA-23400",1023,27,"bone","Homo sapiens",24786,"Castle Field, Torksey",-0.7466,53.2957,"SEEngland"
71346,"UBA-23401",745,29,"bone","Homo sapiens",24786,"Castle Field, Torksey",-0.7466,53.2957,"SEEngland"
226918,"UBA-23505",3822,37,"bone","Homo sapiens",21524,"Poulnabrone",-9.14,53.0487,"Ireland"
226919,"UBA-23506",4600,35,"bone","Homo sapiens",21524,"Poulnabrone",-9.14,53.0487,"Ireland"
54272,"UBA-23616",277,24,"wood (heartwood)","Quercus",21669,"Gunns Mill, Abenhall",-2.4729,51.8413,"NWEnglandWales"
214552,"UBA-24468",963,33,"wood (waterlogged)",,24788,"Lough Corrib, Carrowmoreknock",-9.1945,53.418,"Ireland"
214553,"UBA-24469",967,25,"wood",,24788,"Lough Corrib, Carrowmoreknock",-9.1945,53.418,"Ireland"
214554,"UBA-24470",909,26,"wood",,24788,"Lough Corrib, Carrowmoreknock",-9.1945,53.418,"Ireland"
214555,"UBA-24475",2692,27,"wood",,24789,"Lough Corrib, Kilbeg",-9.154,53.4288,"Ireland"
62439,"UBA-25299",948,38,"seeds","Anthemis cotula",24784,"Thanet Earth",1.2861,51.3492,"SEEngland"
62728,"UBA-25467",3482,38,"charcoal","Maloideae",23788,"Overdale Farm, Goldsborough",-0.6869,54.5187,"SEEngland"
62730,"UBA-25468",3400,36,"charcoal","Maloideae",23788,"Overdale Farm, Goldsborough",-0.6869,54.5187,"SEEngland"
62732,"UBA-25469",3863,31,"charcoal","Corylus",23788,"Overdale Farm, Goldsborough",-0.6869,54.5187,"SEEngland"
58215,"UBA-25489",3321,40,"charcoal","Salix/Populus",24790,"Upwood Quarry, Tubney, Marcham, Vale of White Horse",-1.3466,51.6992,"SEEngland"
64915,"UBA-26934",1258,32,"plant matter (charred)",,24791,"Carrowmore (Donegal)",-7.1888,55.2562,"Ireland"
71472,"UBA-26935",930,27,"nutshell","Corylus avellana",24791,"Carrowmore (Donegal)",-7.1888,55.2562,"Ireland"
71473,"UBA-26936",1418,27,"grain (charred)","Cerealia",24791,"Carrowmore (Donegal)",-7.1888,55.2562,"Ireland"
71488,"UBA-27015",1274,31,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71489,"UBA-27016",307,38,"charcoal (twigs)","Quercus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71490,"UBA-27017",1172,29,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71491,"UBA-27018",1168,32,"charcoal","Betula",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71492,"UBA-27019",610,28,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71493,"UBA-27020",988,28,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71494,"UBA-27021",1094,29,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71495,"UBA-27022",1163,42,"charcoal","Corylus",24792,"Cahergal",-10.2598,51.9554,"Ireland"
214556,"UBA-27558",849,36,"charcoal","Quercus",14176,"Tlachtga, The Hill of Ward",-6.8884,53.6258,"Ireland"
214557,"UBA-27559",2937,38,"charcoal","Corylus avellana",14176,"Tlachtga, The Hill of Ward",-6.8884,53.6258,"Ireland"
67447,"UBA-28537",4320,27,"bone","animal",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67451,"UBA-28538",4432,44,"bone","animal",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
67462,"UBA-28539",4310,34,"bone","animal",21595,"Barnhouse, Stenness",-3.2068,58.9958,"Scotland"
74682,"UBA-28761",1799,26,"grain (charred)","Triticum (hulled)",20535,"Wroxeter",-2.6731,52.6858,"NWEnglandWales"
74680,"UBA-28762",1769,26,"grain (charred,single)","Hordeum vulgare",20535,"Wroxeter",-2.6731,52.6858,"NWEnglandWales"
74681,"UBA-28763",1788,27,"grain (charred,single)","Triticum (hulled)",20535,"Wroxeter",-2.6731,52.6858,"NWEnglandWales"
71478,"UBA-29291",623,29,"wood (twig)","Corylus avellana",24793,"Dangan Uí Bhigín, Quin",-8.8076,52.8301,"Ireland"
71496,"UBA-29737",416,25,"bone","animal",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71497,"UBA-29738",385,27,"bone","animal",24792,"Cahergal",-10.2598,51.9554,"Ireland"
74124,"UBA-29845",1922,23,"charcoal","Alnus glutinosa",24794,"Finningley and Rossington Regeneration Route Scheme",-1.0528,53.4877,"SEEngland"
74126,"UBA-29950",2115,28,"seeds","Alnus",24794,"Finningley and Rossington Regeneration Route Scheme",-1.0528,53.4877,"SEEngland"
73333,"UBA-30446",2087,32,"charcoal",,24795,"Croft Road, Spencers Wood, Reading",-0.9646,51.3966,"SEEngland"
73343,"UBA-30447",2273,28,"charcoal",,24795,"Croft Road, Spencers Wood, Reading",-0.9646,51.3966,"SEEngland"
75014,"UBA-30456",256,26,"seed (charred)","Vitis vinifera",24796,"Queen Camel",-2.5803,51.0196,"SEEngland"
75011,"UBA-30457",3084,29,"grain (charred,single)","Triticum (hulled)",24796,"Queen Camel",-2.5803,51.0196,"SEEngland"
75012,"UBA-30458",3214,36,"grain (charred,single)","Hordeum vulgare",24796,"Queen Camel",-2.5803,51.0196,"SEEngland"
75013,"UBA-30459",3119,30,"grain (charred,single)","Triticum (hulled)",24796,"Queen Camel",-2.5803,51.0196,"SEEngland"
71498,"UBA-30554",283,28,"bone","animal",24792,"Cahergal",-10.2598,51.9554,"Ireland"
71480,"UBA-31481",216,45,"charcoal (mortar)",,24793,"Dangan Uí Bhigín, Quin",-8.8076,52.8301,"Ireland"
71479,"UBA-31482",615,30,"charcoal (mortar)",,24793,"Dangan Uí Bhigín, Quin",-8.8076,52.8301,"Ireland"
61260,"UBA-32262",1217,26,"grain (charred,single)","Secale cereale",24797,"Barking Magistrates Court",0.0814,51.5877,"SEEngland"
61261,"UBA-32263",1508,30,"grain (charred,single)","Secale cereale",24797,"Barking Magistrates Court",0.0814,51.5877,"SEEngland"
71241,"UBA-32264",1633,33,"wood (twig)","Alnus glutinosa",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland"
61470,"UBA-32265",1705,43,"charcoal (roundwood)",,24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
61471,"UBA-32266",3552,37,"charcoal (roundwood)",,24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
61522,"UBA-32267",454,24,"grain (charred)","Hordeum/Avena",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
62373,"UBA-32268",1710,26,"grain (charred)","Hordeum vulgare",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
69411,"UBA-33315",2559,30,"grain (charred,single)","Hordeum vulgare",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
65744,"UBA-33316",2273,34,"grain (charred,glumes)","Triticum",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
74675,"UBA-33317",2155,28,"grain (charred,single)","Triticum",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
74676,"UBA-33318",2059,30,"grain (charred,single)","Triticum dicoccum/monococcum",24798,"Wylfa",-4.4821,53.4166,"NWEnglandWales"
75008,"UBA-33716",1277,52,"grain (charred)","Triticum aestivum/turgidum",24799,"Cranborne Road, Wimbourne",-1.9856,50.8153,"SEEngland"
75009,"UBA-33718",1442,46,"grain (charred)","Hordeum vulgare",24799,"Cranborne Road, Wimbourne",-1.9856,50.8153,"SEEngland"
75010,"UBA-33719",1257,50,"grain (charred)","Triticum aestivum/turgidum",24799,"Cranborne Road, Wimbourne",-1.9856,50.8153,"SEEngland"
71503,"UBA-4710",955,44,"bone","Homo sapiens",24241,"Skellig Michael",-10.5388,51.7721,"Ireland"
71504,"UBA-4711",826,54,"bone","Homo sapiens",24241,"Skellig Michael",-10.5388,51.7721,"Ireland"
71505,"UBA-4712",968,44,"bone","Homo sapiens",24241,"Skellig Michael",-10.5388,51.7721,"Ireland"
73162,"UBA-7287",2800,35,"charcoal",,12997,"Ballintaggart",-6.2963,54.2998,"Ireland"
73163,"UBA-7289",2921,34,"charcoal",,12997,"Ballintaggart",-6.2963,54.2998,"Ireland"
73164,"UBA-7290",2871,34,"charcoal",,12997,"Ballintaggart",-6.2963,54.2998,"Ireland"
61813,"UBA-7360",2245,33,"charcoal",,24439,"Loughbown 2",-8.2749,53.3088,"Ireland"
61814,"UBA-7361",2162,34,"charcoal",,24439,"Loughbown 2",-8.2749,53.3088,"Ireland"
214558,"UBA-7684",1250,32,"charcoal",,24469,"Carnmore West",-8.9057,53.308,"Ireland"
214559,"UBA-7686",1188,31,"charcoal",,24469,"Carnmore West",-8.9057,53.308,"Ireland"
214560,"UBA-7687",1180,31,"charcoal",,24469,"Carnmore West",-8.9057,53.308,"Ireland"
214561,"UBA-7688",1268,31,"charcoal",,24469,"Carnmore West",-8.9057,53.308,"Ireland"
214562,"UBA-7689",1274,32,"charcoal",,24469,"Carnmore West",-8.9057,53.308,"Ireland"
214563,"UBA-7758",2266,24,"charcoal","Corylus avellana",24439,"Loughbown 2",-8.2707,53.3137,"Ireland"
214564,"UBA-7759",342,32,"charcoal","Prunus,Pomoideae",24439,"Loughbown 2",-8.2707,53.3137,"Ireland"
214565,"UBA-7760",941,33,"charcoal","Corylus avellana",24439,"Loughbown 2",-8.2707,53.3137,"Ireland"
224170,"UBA-7769",3067,24,"charcoal","Fraxinus excelsior",24463,"Templenoe, site 163.1",-7.9068,52.4722,"Ireland"
224171,"UBA-7770",3228,25,"charcoal","Corylus avellana",24463,"Templenoe, site 163.1",-7.9068,52.4722,"Ireland"
75526,"UBA-7774",4738,28,"charcoal","Quercus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75527,"UBA-7776",4567,27,"charcoal","Quercus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75528,"UBA-7777",2797,36,"charcoal","Betula",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75529,"UBA-7778",4658,25,"charcoal","Quercus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75530,"UBA-7779",4917,24,"charcoal","Prunus spinosa",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75531,"UBA-7780",3833,26,"charcoal","Prunus spinosa",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75532,"UBA-7781",4895,32,"charcoal","Corylus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75533,"UBA-7782",4843,24,"charcoal","Corylus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75534,"UBA-7801",4558,43,"charcoal","Corylus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75535,"UBA-7802",3081,42,"charcoal","Corylus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
75536,"UBA-7803",4589,36,"charcoal","Corylus",22503,"Mynydd Rhiw East",-4.6245,52.8346,"NWEnglandWales"
227846,"UBA-7806",2303,32,"wood","Corylus",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
202486,"UBA-7807",2088,44,"grain (charred)","Triticum",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
224220,"UBA-7808",2289,36,"grain (charred)","Hordeum vulgare",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
227861,"UBA-7809",2390,42,"bone","Ovis",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
224208,"UBA-7810",1962,32,"grain (charred)","Triticum",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
225684,"UBA-7811",2405,59,"grain (charred)","Hordeum vulgare",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
227485,"UBA-7812",1865,36,"wood","Prunus avium",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
227498,"UBA-7813",1892,31,"wood","Corylus",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
227865,"UBA-7814",2404,37,"charcoal",,21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
202576,"UBA-7815",1880,30,"grain (charred)","Triticum",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
222994,"UBA-7816",1926,43,"grain (charred)","Triticum",21569,"West Brunton",-1.6433,55.0312,"NWEnglandWales"
205586,"UBA-7818",2361,32,"grain (charred)","Hordeum vulgare",21573,"East Brunton Farm",-1.6339,55.0285,"NWEnglandWales"
225568,"UBA-7819",2088,31,"grain (charred)","Triticum",21573,"East Brunton Farm",-1.6339,55.0285,"NWEnglandWales"
227874,"UBA-7820",2445,39,"charcoal","Quercus",21573,"East Brunton Farm",-1.6339,55.0285,"NWEnglandWales"
214043,"UBA-7841",1298,43,"charcoal","Prunus spinosa",13409,"Marlhill",-7.9094,52.4471,"Ireland"
214567,"UBA-7842",2138,44,"charcoal","Corylus avellana",24431,"Knockcommane, site 4700.1b",-8.1794,52.2981,"Ireland"
224262,"UBA-7843",3720,45,"charcoal","Quercus",24801,"Brackbaun, site 4602A.1",-8.1683,52.2972,"Ireland"
226785,"UBA-7855",2825,34,"charcoal (bulk)","Alnus,Fraxinus,Ulmus,Corylus,Ilex,Quercus,Pomoideae,Prunus",24186,"Doughiska",-8.9782,53.2874,"Ireland"
226786,"UBA-7856",3156,23,"charcoal","Ulmus",24186,"Doughiska",-8.9782,53.2874,"Ireland"
226787,"UBA-7857",2803,23,"charcoal (bulk)","Alnus,Fraxinus,Pomoideae",24186,"Doughiska",-8.9782,53.2874,"Ireland"
226788,"UBA-7858",2904,33,"charcoal","Alnus,Corylus",24186,"Doughiska",-8.9782,53.2874,"Ireland"
226789,"UBA-7859",2742,28,"charcoal (bulk)","Alnus,Fraxinus,Ulmus,Corylus,Ilex,Quercus,Pomoideae,Taxus",24186,"Doughiska",-8.9782,53.2874,"Ireland"
226790,"UBA-7860",3944,29,"charcoal","Fraxinus,Corylus,Prunus",24186,"Doughiska",-8.9782,53.2874,"Ireland"
214046,"UBA-7861",957,25,"charcoal","Fraxinus excelsior,Corylus avellana",24186,"Doughiska",-8.9782,53.2873,"Ireland"
226791,"UBA-7862",1424,30,"charcoal","Alnus,Corylus",24474,"Ballygarraun West",-8.7758,53.2944,"Ireland"
226792,"UBA-7863",1530,33,"charcoal","Alnus,Corylus",24474,"Ballygarraun West",-8.7758,53.2944,"Ireland"
226793,"UBA-7864",994,27,"charcoal","Quercus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226794,"UBA-7865",1214,26,"charcoal","Prunus,Corylus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226795,"UBA-7866",1432,28,"charcoal","Fraxinus,Prunus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226796,"UBA-7867",1233,34,"charcoal","Pomoideae",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226797,"UBA-7868",1340,34,"charcoal","Quercus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226798,"UBA-7869",1230,34,"charcoal","Quercus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226799,"UBA-7870",1280,44,"charcoal","Fraxinus,Prunus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226800,"UBA-7871",864,35,"charcoal","Alnus/Corylus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
226801,"UBA-7872",1175,40,"charcoal","Quercus",24469,"Carnmore West",-8.8882,53.2999,"Ireland"
214048,"UBA-7874",928,34,"wood","Prunus spinosa,Ulmus",24186,"Doughiska",-8.9782,53.2873,"Ireland"
214049,"UBA-7877",1054,30,"charcoal (bulk)","Alnus,Fraxinus excelsior,Corylus avellana",24186,"Doughiska",-8.9782,53.2873,"Ireland"
224172,"UBA-8025",3388,46,"bone (cremated)/charcoal",,24480,"Mucklagh",-7.5502,53.2505,"Ireland"
224263,"UBA-8026",3629,46,"bone?",,24802,"Ballybar Lower",-6.9143,52.7956,"Ireland"
226920,"UBA-8027",3236,39,"bone (cremated)","Homo sapiens",24803,"Ballybar Lower 1",-6.9154,52.7899,"Ireland"
224265,"UBA-8028",3130,46,"bone?",,24802,"Ballybar Lower",-6.9143,52.7956,"Ireland"
224266,"UBA-8029",3080,38,"bone?",,24802,"Ballybar Lower",-6.9143,52.7956,"Ireland"
226921,"UBA-8030",3669,39,"bone (charred)",,24804,"Busherstown 3",-6.8474,52.8274,"Ireland"
226922,"UBA-8031",3616,44,"bone (charred)",,24804,"Busherstown 3",-6.8474,52.8274,"Ireland"
224267,"UBA-8032",3249,55,"bone (cremated)/charcoal",,23993,"Busherstown",-6.8382,52.8154,"Ireland"
224268,"UBA-8033",3226,40,"bone (cremated)/charcoal",,23993,"Busherstown",-6.8382,52.8154,"Ireland"
214577,"UBA-8034",2101,38,"bone (cremated)/charcoal",,23993,"Busherstown",-6.8382,52.8154,"Ireland"
214578,"UBA-8035",2095,36,"bone (cremated)/charcoal",,23993,"Busherstown",-6.8382,52.8154,"Ireland"
224269,"UBA-8036",3114,39,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
224270,"UBA-8037",3365,36,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
224271,"UBA-8038",3138,40,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
214579,"UBA-8039",2144,43,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
214580,"UBA-8040",2769,35,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
224272,"UBA-8041",3135,49,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
224273,"UBA-8042",3090,44,"bone (cremated)",,24704,"Ballybannon",-6.9404,52.7799,"Ireland"
226923,"UBA-8043",365,26,"bone","Homo sapiens",24805,"Cloghristick 3",-6.9524,52.7699,"Ireland"
226924,"UBA-8044",725,35,"bone","Homo sapiens",24806,"Ballybar Upper 2",-6.9093,52.7907,"Ireland"
224274,"UBA-8045",3221,42,"bone (cremated)/charcoal",,24712,"Russellstown",-6.8377,52.8562,"Ireland"
224275,"UBA-8046",3379,35,"bone?",,24807,"Tinryland",-6.8953,52.7972,"Ireland"
224276,"UBA-8047",3753,36,"bone?",,24807,"Tinryland",-6.8953,52.7972,"Ireland"
224277,"UBA-8048",3601,40,"bone?",,24807,"Tinryland",-6.8953,52.7972,"Ireland"
224278,"UBA-8049",3332,43,"bone (cremated)/charcoal",,23993,"Busherstown",-6.8382,52.8154,"Ireland"
224279,"UBA-8050",3164,36,"bone (cremated)/charcoal",,24802,"Ballybar Lower",-6.9143,52.7956,"Ireland"
214581,"UBA-8051",2843,34,"bone (cremated)/charcoal",,24802,"Ballybar Lower",-6.9169,52.789,"Ireland"
214582,"UBA-8052",2922,28,"bone?",,24808,"Rathcrogue",-6.8719,52.8033,"Ireland"
214583,"UBA-8053",2872,28,"bone?",,24808,"Rathcrogue",-6.8719,52.8033,"Ireland"
224280,"UBA-8054",3386,33,"bone (cremated)/charcoal",,24809,"Moyle Big",-6.8601,52.8008,"Ireland"
226925,"UBA-8055",2996,25,"bone (cremated)","Homo sapiens",24810,"Ballyhade 1",-6.8381,52.8735,"Ireland"
226926,"UBA-8056",2875,24,"bone (cremated)","Homo sapiens",24810,"Ballyhade 1",-6.8381,52.8735,"Ireland"
226927,"UBA-8057",2795,24,"bone (cremated)","Homo sapiens",24810,"Ballyhade 1",-6.8381,52.8735,"Ireland"
226928,"UBA-8058",2808,23,"bone (cremated)","Homo sapiens",24810,"Ballyhade 1",-6.8381,52.8735,"Ireland"
226929,"UBA-8059",2933,22,"bone (cremated)","Homo sapiens",24810,"Ballyhade 1",-6.8381,52.8735,"Ireland"
226930,"UBA-8060",3286,22,"bone (cremated)","Homo sapiens",24806,"Ballybar Upper 2",-6.9093,52.7907,"Ireland"
226931,"UBA-8061",3062,27,"bone (cremated)","Homo sapiens",24806,"Ballybar Upper 2",-6.9093,52.7907,"Ireland"
226932,"UBA-8062",1353,22,"bone (charred)",,24811,"Burtonhall Demesne 4",-6.8345,52.864,"Ireland"
226933,"UBA-8063",1185,29,"bone (charred)",,24811,"Burtonhall Demesne 4",-6.8345,52.864,"Ireland"
226934,"UBA-8064",1043,32,"bone (charred)",,24811,"Burtonhall Demesne 4",-6.8345,52.864,"Ireland"
226935,"UBA-8065",1050,29,"bone (charred)",,24811,"Burtonhall Demesne 4",-6.8345,52.864,"Ireland"
226936,"UBA-8066",1107,29,"bone (charred)",,24811,"Burtonhall Demesne 4",-6.8345,52.864,"Ireland"
226937,"UBA-8067",5155,38,"bone (charred)",,24812,"Russellstown 1",-6.8376,52.8563,"Ireland"
224281,"UBA-8086",3271,24,"bone (cremated)/charcoal",,24813,"Ballybar Upper",-6.9143,52.7956,"Ireland"
224282,"UBA-8087",3151,33,"bone (cremated)/charcoal",,24813,"Ballybar Upper",-6.9143,52.7956,"Ireland"
214584,"UBA-8096",1138,29,"bone","Homo sapiens",24440,"Loughbown 1",-8.2707,53.3137,"Ireland"
226938,"UBA-8097",3041,24,"bone (cremated)","Homo sapiens",24814,"Rathcrogue 5",-6.8789,52.8018,"Ireland"
214585,"UBA-8103",1159,29,"bone","Bos",24439,"Loughbown 2",-8.2707,53.3137,"Ireland"
224283,"UBA-8105",5327,37,"charcoal","Corylus avellana",24815,"Clonava",-7.4027,53.5514,"Ireland"
224284,"UBA-8106",5706,37,"charcoal","Corylus avellana",24815,"Clonava",-7.4027,53.5514,"Ireland"
224285,"UBA-8109",6319,49,"nutshells","Corylus avellana",24308,"Corralanna",-7.4255,53.7101,"Ireland"
224286,"UBA-8110",6378,39,"nutshells","Corylus avellana",24308,"Corralanna",-7.4255,53.7101,"Ireland"
214587,"UBA-8117",751,39,"grain (charred)","incl Hordeum,Secale,Avena,Triticum",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214588,"UBA-8118",203,24,"grain (charred)","incl Hordeum,Triticum",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214052,"UBA-8137",8680,44,"nutshell","Corylus avellana",18006,"Mount Sandel",-6.6646,55.113,"Ireland"
214053,"UBA-8138",8566,52,"nutshell","Corylus avellana",18006,"Mount Sandel",-6.6646,55.113,"Ireland"
214054,"UBA-8139",8757,51,"nutshell","Corylus avellana",18006,"Mount Sandel",-6.6646,55.113,"Ireland"
214592,"UBA-8171",1210,21,"bone","Bos",12731,"Leggetsrath West",-7.2282,52.6532,"Ireland"
214593,"UBA-8172",1418,22,"bone","animal",13178,"Killeany 1",-7.4528,52.9413,"Ireland"
224287,"UBA-8186",3350,32,"charcoal",,24816,"Demesne or Mearsparkfarm 4",-7.4768,53.357,"Ireland"
214594,"UBA-8187",2812,23,"charcoal",,24818,"Demesne or Mearsparkfarm 5",-7.4768,53.357,"Ireland"
224288,"UBA-8189",3068,26,"charcoal",,24819,"Demesne or Mearsparkfarm 6.1-6.5",-7.4768,53.357,"Ireland"
224289,"UBA-8190",3368,27,"charcoal",,24820,"Ballykilmore 8",-7.6804,53.4908,"Ireland"
224290,"UBA-8191",4763,29,"charcoal","Alnus",24821,"Cappanrush 1",-7.4089,53.3533,"Ireland"
214595,"UBA-8192",1032,27,"charcoal",,24822,"Cornaher 3.5",-7.42,53.3606,"Ireland"
214596,"UBA-8193",2763,36,"charcoal",,24823,"Cornaher 6",-7.4209,53.3608,"Ireland"
224291,"UBA-8194",3676,29,"charcoal",,17935,"Demesne or Mearsparkfarm 8.3",-7.4768,53.357,"Ireland"
224292,"UBA-8195",3740,28,"charcoal",,17935,"Demesne or Mearsparkfarm 8.3",-7.4768,53.357,"Ireland"
224293,"UBA-8198",3589,46,"charcoal",,24824,"Skeahanagh 4",-7.4717,53.3597,"Ireland"
214597,"UBA-8202",611,43,"charcoal","Quercus,Alnus",24825,"Hallsfarm 1",-7.4999,53.3525,"Ireland"
214598,"UBA-8203",1105,51,"charcoal",,24825,"Hallsfarm 1",-7.4999,53.3525,"Ireland"
224294,"UBA-8204",3687,45,"charcoal",,24825,"Hallsfarm 1",-7.4949,53.3572,"Ireland"
214599,"UBA-8205",2813,45,"charcoal",,24825,"Hallsfarm 1",-7.4999,53.3525,"Ireland"
214600,"UBA-8207",971,42,"charcoal","Quercus,Fraxinus excelsior",24826,"Hallsfarm 2.1-2.4",-7.4963,53.3534,"Ireland"
214601,"UBA-8210",2961,36,"charcoal",,24818,"Demesne or Mearsparkfarm 5",-7.4768,53.357,"Ireland"
224295,"UBA-8215",3919,34,"charcoal",,24827,"Ballykilmore 5.1-5.3",-7.6804,53.4908,"Ireland"
214602,"UBA-8216",1199,30,"charcoal","Pomoideae",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214603,"UBA-8217",1224,33,"charcoal","Quercus",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214604,"UBA-8218",1281,30,"charcoal","Quercus",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214605,"UBA-8219",1231,31,"charcoal","Corylus avellana/Alnus",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214606,"UBA-8220",1206,33,"charcoal","Quercus",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
214607,"UBA-8221",1187,23,"charcoal","Quercus",17936,"Clonfad 3",-7.2029,53.4575,"Ireland"
58216,"UBA-8268",3368,38,"grain (charred)","Triticum",24828,"Thames Water Sewage Treatment Works, near Kintbury, Kintbury, West Berkshire",-1.4343,51.4016,"SEEngland"
58217,"UBA-8269",1625,35,"charcoal",,24828,"Thames Water Sewage Treatment Works, near Kintbury, Kintbury, West Berkshire",-1.4343,51.4016,"SEEngland"
58218,"UBA-8270",1605,35,"charcoal",,24828,"Thames Water Sewage Treatment Works, near Kintbury, Kintbury, West Berkshire",-1.4343,51.4016,"SEEngland"
224296,"UBA-8324",3490,26,"charcoal",,24829,"Ballykilmore 2.1-2.4",-7.6804,53.4908,"Ireland"
