"","LabID","Age","Error","Material","Taxa","d13C","Method","Longitude","Latitude","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference","calib"
"73067","GX-22437",885,70,"Camelid fiber",NA,NA,NA,-70.1789,-20.8196,2,NA,NA,"Patache Q","Chile",NA,"South America","SCAR","Aigner 1976; Laughlin 1975","shcal20"
"73090","GX-228",2495,95,"textile",NA,NA,NA,-76.767,-12.433,2,NA,NA,"Quipa/Chilca Village 304","Peru",NA,"South America","Goldberg_2016","Linseele V. 2007","shcal20"
"73118","GX-23648",930,50,"Human soft tissue",NA,NA,NA,-69.527556,-22.395556,2,NA,NA,"Chacance 2","Chile",NA,"South America","SCAR","Straus L.G. 2002. Last Glacial Human Settlement in Eastern Cantabria. JAS 29: 1403-1414.","shcal20"
"73131","GX-24203",10140,160,"plant",NA,NA,NA,-68.323975,-22.070368,1,NA,NA,"Tuina 1","Chile",NA,"South America","Pratesetal2020","Latorre et al 2003","shcal20"
"73132","GX-24204",9025,155,"plant",NA,NA,NA,-68.834212,-22.401119,2,NA,NA,"Tuina 1","Chile",NA,"South America","Pratesetal2020","Latorre et al 2003","shcal20"
"73133","GX-24205",9630,130,"plant",NA,NA,NA,-68.834212,-22.401119,2,NA,NA,"Tuina 1","Chile",NA,"South America","Pratesetal2020","Betancourt J. L. Latorre C. Rech A. Quade J. Rylander K. A. (2000). A 22000 year record of monsoonal precipitation from Norther Chile's Atacama Desert. Science 289 1542-1546.","shcal20"
"73134","GX-24206",10310,160,"plant",NA,NA,NA,-68.323975,-22.070368,1,NA,NA,"Tuina 1","Chile",NA,"South America","Pratesetal2020","Latorre et al 2003","shcal20"
"73151","GX-24580",10770,120,"charcoal",NA,NA,NA,-67.807618,-23.790371,1,NA,NA,"Tulan 109","Chile",NA,"South America","Pratesetal2020","Buhta et al. 2012 The Archeology History and Geomorphology of the Ray Long Site (39FA65)�","shcal20"
"73161","GX-24706",1400,45,"Charcoal",NA,NA,NA,-70.9,-17.1,1,NA,NA,"Cerro Baul","Peru",NA,"South America","SCAR","Williams et al 2001","shcal20"
"73162","GX-24707",1180,50,"Charcoal",NA,NA,NA,-70.9,-17.1,1,NA,NA,"Cerro Baul","Peru",NA,"South America","SCAR","Williams et al 2001","shcal20"
"73163","GX-24708",1220,60,"Charcoal",NA,NA,NA,-70.9,-17.1,1,NA,NA,"Cerro Baul","Peru",NA,"South America","SCAR","Williams et al 2001","shcal20"
"73164","GX-24709",1140,55,"Wood",NA,NA,NA,-70.9,-17.1,1,NA,NA,"Cerro Baul","Peru",NA,"South America","SCAR","Meltzer and Mead 1985; Guilday 1977; Faunmap 802","shcal20"
"73296","GX-264",7270,125,"charcoal",NA,NA,NA,-76.117,-13.483,2,NA,NA,"La Centinela (12a-VI-20)","Peru",NA,"South America","Goldberg_2016","Engel F. (1966). Agricultura y geografia humana Precolombiana en la Quebrada de Chilca. Universidad Nacional Agraria Lima.","shcal20"
"73348","GX-275",3510,70,"textile",NA,NA,NA,-76.767,-12.433,2,NA,NA,"Quipa/Chilca Village 304","Peru",NA,"South America","Goldberg_2016","Straus L.G. 2002. Last Glacial Human Settlement in Eastern Cantabria. JAS 29: 1403-1414. Straus L.G. 2007. Radiocarbon 49: 1205-1214. https://sites.google.com/ehu.eus/c14peninsulaiberica/dataciones-14","shcal20"
"73475","GX-30781",850,30,"Maize",NA,NA,NA,-69.971111,-19.548889,2,NA,NA,"Tiliviche 1-B","Chile",NA,"South America","SCAR","Ozainne et al. 2014","shcal20"
"73569","GX-352",7740,185,"plant",NA,NA,NA,-76.267,-13.883,2,NA,NA,"Paracas Village 154","Peru",NA,"South America","Goldberg_2016","Rademaker K. Bromley G. R. M. Sandweiss D. H. (2013). Peru archaeological radiocarbon database 13000-7000 14C B.P. Quaternary International 30 34-45.","shcal20"
"73664","GX-453",2645,115,"bone",NA,NA,NA,-72.01,-13.28,2,NA,NA,"Chanapata","Peru",NA,"South America","Goldberg_2016","Holmes 1982 1986; Gerlach and Mason 1992","shcal20"
"73667","GX-456",3645,85,"charcoal",NA,NA,NA,-77.01,-12.01,2,NA,NA,"La Florida","Peru",NA,"South America","Goldberg_2016","Bolian 1978 1980: 124; Childress and Blanton 1997; Maymon and Bolian 1992","shcal20"
"74152","GaK-1040",830,80,"charcoal",NA,NA,"Radiometric",-67.962816,-17.197354,2,NA,NA,"Wankarani-2","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Ponce 1972:125","shcal20"
"74237","GaK-1599",9150,200,"bone",NA,NA,NA,-76.55,-12.11,2,NA,NA,"Tablada de Lurin","Peru",NA,"South America","Goldberg_2016","Ziolkowski M. S. Pazdur M. Krzanowski A. Michczynski A. (1994). Andes radiocarbon database for Bolivia Ecuador and Peru. Varsovia-Gliwice Andean archaeological mission of the Institute of Archaeology/Warsaw University Gliwice Radiocarbon Laboratory of the Institute of Physics Silesian Technical University.","shcal20"
"74253","GaK-1859",6450,140,"shell",NA,NA,NA,-76.55,-12.11,2,NA,NA,"Tablada de Lurin","Peru",NA,"South America","Goldberg_2016","Wilmeth 1978; Kigoshi et al. 1973; Gordon 1996; Wright 1972d","shcal20"
"74291","GaK-192",1990,100,"soil",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi & Endo 1963:116","shcal20"
"74292","GaK-193",1850,90,"plant",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi & Endo 1963:116","shcal20"
"74294","GaK-194",3530,120,"charcoal",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi & Endo 1963:116","shcal20"
"74296","GaK-195",1750,100,"charcoal",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi & Endo 1963:116","shcal20"
"74345","GaK-2205",5970,120,"Plant material",NA,NA,NA,-69.536396,-19.950773,2,NA,NA,"Tarapaca 2A","Chile",NA,"South America","SCAR","Nunez 1969","shcal20"
"74346","GaK-2206",1660,90,"algarrobo seed pods",NA,NA,NA,-69.565488,-19.980554,2,NA,NA,"Tarapaca 40","Chile",NA,"South America","SCAR","DumondMinor1983 December 2010","shcal20"
"74362","GaK-2351",2900,100,"bone",NA,NA,NA,-76.55,-12.11,2,NA,NA,"Tablada de Lurin","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"74363","GaK-2353",3740,80,"bone",NA,NA,NA,-76.55,-12.11,2,NA,NA,"Tablada de Lurin","Peru",NA,"South America","Goldberg_2016","Tuohy 1990:148","shcal20"
"74369","GaK-2529",4780,130,"Charcoal",NA,NA,NA,-69.536396,-19.950773,2,NA,NA,"Tarapaca 14-A","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74400","GaK-2893",1590,170,"Human hair",NA,NA,NA,-69.560873,-19.978697,2,NA,NA,"Caserones 1","Chile",NA,"South America","SCAR","Nu�ez 1969 1970 1976","shcal20"
"74414","GaK-3016",1200,110,"Plant material",NA,NA,NA,-69.56111111,-19.97861111,2,NA,NA,"Tarapaca 13A","Chile",NA,"South America","SCAR","Gehlen 2010","shcal20"
"74464","GaK-3772",3780,100,"Human intestinal content",NA,NA,NA,-69.971111,-19.548889,2,NA,NA,"Tiliviche-2","Chile",NA,"South America","SCAR","Wilmeth 1978; Wright 1972a; Faunmap 3519","shcal20"
"74487","GaK-3821",850,80,"Human hair",NA,NA,NA,-69.560873,-19.978697,2,NA,NA,"Caserones 1","Chile",NA,"South America","SCAR","Boszhardt 1982","shcal20"
"74490","GaK-3897",1230,110,"hide",NA,NA,NA,-69.560873,-19.978697,2,NA,NA,"Caserones 3","Chile",NA,"South America","SCAR","Schulz 1981","shcal20"
"74514","GaK-4087",1000,150,"Camelid fiber textile",NA,NA,NA,-69.560873,-19.978697,2,NA,NA,"Caserones 10","Chile",NA,"South America","SCAR","White G. 1972","shcal20"
"74593","GaK-51",630,110,"charcoal",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi et al. 1962:91","shcal20"
"74603","GaK-52",2190,130,"charcoal",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi et al. 1962:91","shcal20"
"74609","GaK-53",2410,140,"charcoal",NA,NA,"Radiometric",-68.673524,-16.554752,2,NA,NA,"Tiwanaku","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Kigoshi et al. 1962:91","shcal20"
"74634","GaK-5809",1390,110,"Charcoal",NA,NA,NA,-70.222192,-18.510322,2,NA,NA,"Azapa 83","Chile",NA,"South America","SCAR","Rivera 1976","shcal20"
"74635","GaK-5810",1190,70,"Charcoal",NA,NA,NA,-70.222192,-18.510322,2,NA,NA,"Azapa 83","Chile",NA,"South America","SCAR","Rivera 1977-1978","shcal20"
"74636","GaK-5816",1570,65,"Wood",NA,NA,NA,-70.170278,-18.521944,2,NA,NA,"Azapa 6","Chile",NA,"South America","SCAR","Rivera 1976","shcal20"
"74637","GaK-5867",4480,170,"Charcoal",NA,NA,NA,-69.536396,-19.950773,2,NA,NA,"Tarapaca 12","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74639","GaK-5917",1220,80,"Camelid fiber textile",NA,NA,NA,-70.170278,-18.521944,2,NA,NA,"Azapa 6","Chile",NA,"South America","SCAR","K. L. Brown and Simmons 1987","shcal20"
"74641","GaK-5965",5170,200,"Charcoal",NA,NA,NA,-69.945049,-19.617842,2,NA,NA,"Aragon 1","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74642","GaK-5966",8660,230,"charcoal",NA,NA,NA,-69.772094,-19.658308,1,NA,NA,"Aragon 1","Chile",NA,"South America","Goldberg_2016; Pratesetal2020","M�ndez C. (2013). Terminal Pleistocene/early Holocene 14C dates from archaeological sites in Chile: critical chronological issues for the initial peopling of the region. Quaternary International 301 60-73.","shcal20"
"74643","GaK-5967",4480,170,"Charcoal",NA,NA,NA,-69.945049,-19.617842,2,NA,NA,"Aragon 1","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74656","GaK-6052",7850,280,"Charcoal",NA,NA,NA,-69.971111,-19.548889,2,NA,NA,"Tiliviche 1-B","Chile",NA,"South America","SCAR","Nunez & Moragas 1978","shcal20"
"74720","GaK-7130",4950,210,"charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","Goldberg_2016","Espoueys comunicacion personal","shcal20"
"74753","GaK-8375",5220,130,"Marine shell",NA,NA,NA,-70.182778,-20.663056,2,NA,NA,"Caramucho","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74756","GaK-8644",1050,110,"Charcoal",NA,NA,NA,-70.267601,-19.200261,2,NA,NA,"Camarones Sur","Chile",NA,"South America","SCAR","Rivera y Shea 1980","shcal20"
"74757","GaK-8645",5640,160,"Charcoal",NA,NA,NA,-70.267601,-19.200261,2,NA,NA,"Camarones Sur","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74759","GaK-8779",690,100,"Charcoal",NA,NA,NA,-70.328592,-18.537608,2,NA,NA,"La Capilla 4","Chile",NA,"South America","SCAR","Munoz 1982","shcal20"
"74760","GaK-8780",1250,100,"Bone",NA,NA,NA,-70.328592,-18.537608,2,NA,NA,"La Capilla 4","Chile",NA,"South America","SCAR","Gayo E. M. Latorre C. & Santoro C. M. (2015). Timing of occupation and regional settlement patterns revealed by time-series analyses of an archaeological radiocarbon database for the South-Central Andes (16-25S). Quaternary International 356 4-14.","shcal20"
"74761","GaK-8782",6370,540,"charcoal",NA,NA,NA,-70.234893,-18.362548,1,NA,NA,"Quiani 9","Chile",NA,"South America","Goldberg_2016","Gradwohl 1974; Mielke and Long 1969: 170; Tiffany 1981; Bender et al. 1976: 128","shcal20"
"74776","GaK-9537",2970,130,"Charcoal",NA,NA,NA,-70.236111,-19.601139,2,NA,NA,"Punta Pichalo","Chile",NA,"South America","SCAR","Sundahl E. 1982","shcal20"
"74780","GaK-9902",5240,230,"Wood",NA,NA,NA,-70.321679,-18.481108,2,NA,NA,"Morro 1","Chile",NA,"South America","SCAR","Arriaza et al 2005","shcal20"
"74783","GaK-XX2",2600,150,"unknown",NA,NA,NA,-72.01,-13.28,2,NA,NA,"Chanapata","Peru",NA,"South America","Goldberg_2016","Pitulko V.V.  2015. Science 6270: 260-263.","shcal20"
"74809","Gak-1037",3160,110,"wood",NA,NA,"Radiometric",-67.962196,-17.200696,2,NA,NA,"Wankarani-1","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Ponce 1970:Table 2","shcal20"
"74810","Gak-1038",2200,80,"wood",NA,NA,"Radiometric",-67.962196,-17.200696,2,NA,NA,"Wankarani-1","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Ponce 1970:Table 2","shcal20"
"74811","Gak-1039",2300,80,"wood",NA,NA,"Radiometric",-67.962196,-17.200696,2,NA,NA,"Wankarani-1","Bolivia",NA,"South America","Ziolkowski_et_al_1994","Ponce 1970:Table 2","shcal20"
"74819","Gak-2296",1160,90,"algarrobo seed",NA,NA,NA,-69.565488,-19.980554,2,NA,NA,"Tarapaca 40","Chile",NA,"South America","SCAR","Morrison 1989 2001; Gerlach and Mason 1992; Gal 1982; Stanford 1976","shcal20"
"74820","Gak-2470",7830,180,"unknown",NA,NA,NA,-76.55,-12.11,2,NA,NA,"Tablada de Lurin","Peru",NA,"South America","Goldberg_2016","White G. 1969","shcal20"
"74822","Gak-2529",4780,130,"charcoal",NA,NA,NA,-69.549621,-19.202442,2,NA,NA,"Tarapaca","Chile",NA,"South America","Goldberg_2016","Gehlen 2010","shcal20"
"74836","Gak-5867",4480,170,"charcoal",NA,NA,NA,-69.549621,-19.202442,2,NA,NA,"Tarapaca","Chile",NA,"South America","Goldberg_2016","Sundahll Elaine  2006","shcal20"
"74843","Gak-7130",4950,210,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"74844","Gak-7131",5600,150,"charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","Goldberg_2016","Espoueys comunicacion personal","shcal20"
"74845","Gak-7132",6240,160,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Espoueys comunicacion personal","shcal20"
"74846","Gak-7133",5750,170,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Espoueys comunicacion personal","shcal20"
"74847","Gak-7134",5880,160,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Espoueys comunicacion personal","shcal20"
"74848","Gak-7135",6270,130,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Espoueys comunicacion personal","shcal20"
"74849","Gak-7136",5670,140,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Espoueys comunicacion personal","shcal20"
"74850","Gak-7137",5950,130,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Belperio 1978","shcal20"
"74853","Gak-8372",1440,50,"Animal bone",NA,NA,NA,-68.722222,-19.249167,2,NA,NA,"Isluga-2","Chile",NA,"South America","SCAR","Sanhueza 1981","shcal20"
"74854","Gak-8373",1770,50,"Animal bone",NA,NA,NA,-68.722222,-19.249167,2,NA,NA,"Isluga-2","Chile",NA,"South America","SCAR","Sanhueza 1980","shcal20"
"74856","Gak-8645",5640,160,"charcoal",NA,NA,NA,-70.233519,-19.254266,2,NA,NA,"Camarones Sur","Chile",NA,"South America","Goldberg_2016","Lampert 1966","shcal20"
"74857","Gak-8781",5250,430,"charcoal",NA,NA,NA,-70.234893,-18.362548,1,NA,NA,"Quiani 9","Chile",NA,"South America","Goldberg_2016","Gayo E. M. Latorre C. & Santoro C. M. (2015). Timing of occupation and regional settlement patterns revealed by time-series analyses of an archaeological radiocarbon database for the South-Central Andes (16-25S). Quaternary International 356 4-14.","shcal20"
"74876","Gak7131",5600,150,"Charcoal",NA,NA,NA,-70.273056,-19.183056,2,NA,NA,"Camarones Pta Norte","Chile",NA,"South America","SCAR","Gayo et al 2015","shcal20"
"75458","Gd-2674",2080,70,"charcoal",NA,NA,NA,-75,-14.5,2,NA,NA,"Pueblo Viejo NPV85","Peru",NA,"South America","Goldberg_2016","Lenoir M. 2000. In SFP m��Omoire 28: 81-87.","shcal20"
"75498","Gd-2994",5280,90,"wood",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75499","Gd-2996",5440,90,"wood",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Mazurowski et al. 2009","shcal20"
"75531","Gd-3378",2140,30,"charcoal",NA,NA,NA,-75,-14.5,2,NA,NA,"Pueblo Viejo NPV85","Peru",NA,"South America","Goldberg_2016","Ginter & Kozlowski 1994","shcal20"
"75532","Gd-3441",5535,30,"charcoal",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75533","Gd-3442",4405,30,"charcoal",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ginter & Kozlowski 1994","shcal20"
"75535","Gd-3492",2300,25,"charcoal",NA,NA,NA,-75.05,-14.49,2,NA,NA,"Quemado","Peru",NA,"South America","Goldberg_2016",NA,"shcal20"
"75599","Gd-4393",5430,130,"wood",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75600","Gd-4394",5400,150,"wood",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016",NA,"shcal20"
"75627","Gd-4500",2160,110,"textile",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Mussi et al. 2011","shcal20"
"75694","Gd-5606",2010,60,"plant",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75695","Gd-5608",2030,50,"wood",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Pazdur ea. 1994","shcal20"
"75699","Gd-5699",2080,45,"charcoal",NA,NA,NA,-75.14,-14.44,2,NA,NA,"Santa Clara","Peru",NA,"South America","Goldberg_2016","EgyRadDat","shcal20"
"75787","Gd-6175",2070,80,"plant",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75788","Gd-6213",2400,80,"wood",NA,NA,NA,-75.05,-14.49,2,NA,NA,"Quemado","Peru",NA,"South America","Goldberg_2016",NA,"shcal20"
"75817","Gd-6488",2030,80,"plant",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Schild ea. 1996; Schild & Wendorf 2001","shcal20"
"75837","Gd-6617",2330,80,"plant",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Gayo et al 2015","shcal20"
"75861","Gd-7083",2190,60,"charcoal",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Pazdur ea. 1994","shcal20"
"75867","Gd-7149",2090,60,"charcoal",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Roth and McBrinn 2016","shcal20"
"75903","Gd-8010",2120,60,"unknown",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75904","Gd-8011",3720,60,"charcoal",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016","Ziolkowski et al 1994","shcal20"
"75905","Gd-8017",3780,80,"plant",NA,NA,NA,-75.07,-14.49,2,NA,NA,"Cahuachi CAH88","Peru",NA,"South America","Goldberg_2016",NA,"shcal20"
"76039","GiF-10629",3120,80,"charcoal",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Lavallee et al 1999","shcal20"
"76040","GiF-10641",3220,50,"soil",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Lavallee et al 1999","shcal20"
"76041","GiF-1658",3550,100,"shell",NA,NA,NA,-70.5333,-23.5167,2,NA,NA,"Caleta Abtao","Chile",NA,"South America","Goldberg_2016","Nunez 1983","shcal20"
"76043","GiFA 99510",7480,80,"shell",NA,NA,NA,-70.833333,-18.016667,1,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Pratesetal2020; RirisArroyoKalin2019","Gayo et al 2015","shcal20"
"76044","GiFA99510",7480,80,"shell",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Assoko 2000","shcal20"
"76132","Gif-10399",6110,80,"shell",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Lavallee et al 1999","shcal20"
"76133","Gif-10400",8860,130,"shell",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Ziolkowski M. S. Pazdur M. Krzanowski A. & Michczynski A. (1994). Andes radiocarbon database for Bolivia Ecuador and Peru. Varsovia-Gliwice Andean archaeological mission of the Institute of Archaeology/Warsaw University & Gliwice Radiocarbon Laboratory of the Institute of Physics Silesian Technical University.","shcal20"
"76134","Gif-10401",8780,70,"shell",NA,NA,NA,-70.833333,-18.016667,2,NA,NA,"Quebrada de los Burros","Peru",NA,"South America","Goldberg_2016","Ziolkowski M. S. Pazdur M. Krzanowski A. & Michczynski A. (1994). Andes radiocarbon database for Bolivia Ecuador and Peru. Varsovia-Gliwice Andean archaeological mission of the Institute of Archaeology/Warsaw University & Gliwice Radiocarbon Laboratory of the Institute of Physics Silesian Technical University.","shcal20"
